Dorms,Baths,Built Area,Total Area,Parking,Sector,Price_CLP_MM
3,2.0,100.0,126.0,2.0,Surponiente,125.0
6,3.0,484.0,437.0,1.0,Surponiente,560.0
6,6.0,380.0,3600.0,8.0,Norte,882.63
3,9.0,644.0,3460.0,7.0,Nororiente,1779.5
6,6.0,158.0,213.0,3.0,Sur,125.0
5,5.0,393.0,2180.0,10.0,Nororiente,1049.9
7,5.0,410.0,5000.0,4.0,Norte,854.16
6,3.0,154.0,200.0,2.0,Suroriente,262.37
5,4.0,176.0,293.0,2.0,Nororiente,569.44
4,2.0,337.0,165.0,3.0,Nororiente,658.42
5,3.0,220.0,310.0,2.0,Centro,640.62
4,2.0,115.0,136.0,2.0,Surponiente,140.0
3,2.0,88.0,138.0,1.0,Surponiente,150.0
4,3.0,109.0,211.0,2.0,Suroriente,255.22
10,7.0,600.0,6000.0,10.0,Nororiente,1299.04
3,1.0,89.0,230.0,1.0,Surponiente,55.0
4,4.0,165.0,532.0,2.0,Norponiente,416.4
5,2.0,180.0,110.0,1.0,Suroriente,123.85
3,4.0,140.0,300.0,4.0,Suroriente,311.41
4,2.0,87.0,90.0,1.0,Suroriente,71.18
3,1.0,69.0,138.0,2.0,Surponiente,125.0
5,4.0,170.0,245.0,3.0,Nororiente,451.99
5,4.0,194.0,454.0,2.0,Suroriente,370.14
3,1.0,61.0,124.0,2.0,Suroriente,91.0
4,2.0,110.0,125.0,2.0,Surponiente,153.04
3,1.0,88.0,115.0,1.0,Sur,94.31
7,3.0,200.0,350.0,2.0,Nororiente,476.91
5,5.0,378.0,900.0,3.0,Nororiente,1064.14
2,1.0,98.0,150.0,3.0,Suroriente,130.0
3,1.0,70.0,140.0,2.0,Surponiente,140.0
3,1.0,67.0,105.0,1.0,Suroriente,82.0
3,4.0,192.0,500.0,2.0,Norte,494.7
3,1.0,80.0,360.0,5.0,Sur,195.74
3,2.0,93.0,162.0,2.0,Norponiente,84.9
5,5.0,5000.0,278.0,10.0,Norte,587.24
3,1.0,89.0,120.0,1.0,Suroriente,124.56
11,4.0,184.0,184.0,3.0,Norte,78.0
4,3.0,134.0,185.0,2.0,Suroriente,235.0
5,3.0,200.0,380.0,1.0,Norte,142.36
5,4.0,260.0,1226.0,4.0,Nororiente,1344.95
3,2.0,70.0,70.0,1.0,Surponiente,95.0
4,4.0,179.0,300.0,3.0,Nororiente,565.88
3,4.0,134.0,231.0,1.0,Nororiente,601.12
5,4.0,190.0,510.0,4.0,Nororiente,594.35
3,2.0,108.0,156.0,4.0,Norponiente,110.0
3,3.0,83.0,120.0,1.0,Suroriente,157.0
2,2.0,52.0,67.0,1.0,Norte,75.0
3,3.0,204.0,204.0,2.0,Nororiente,599.69
3,3.0,74.0,220.0,3.0,Suroriente,165.0
4,3.0,113.0,115.0,2.0,Norte,195.74
7,6.0,325.0,5000.0,15.0,Surponiente,385.0
3,2.0,85.0,105.0,1.0,Suroriente,174.04
5,3.0,141.0,176.0,2.0,Sur,145.0
4,4.0,171.0,554.0,2.0,Nororiente,612.15
3,3.0,100.0,100.0,1.0,Suroriente,224.22
3,2.0,92.0,84.0,2.0,Suroriente,101.43
3,3.0,85.0,177.0,2.0,Surponiente,163.71
6,5.0,330.0,2514.0,3.0,Nororiente,978.72
4,1.0,79.0,79.0,1.0,Suroriente,85.0
4,2.0,160.0,187.0,2.0,Surponiente,106.77
4,3.0,100.0,250.0,2.0,Nororiente,476.91
5,3.0,197.0,300.0,3.0,Nororiente,480.46
7,6.0,450.0,5000.0,3.0,Sur,950.0
7,2.0,153.0,180.0,2.0,Norte,115.0
4,4.0,200.0,375.0,2.0,Norte,284.72
5,2.0,110.0,180.0,2.0,Suroriente,165.67
3,2.0,128.0,233.0,3.0,Nororiente,391.49
5,3.0,200.0,390.0,2.0,Centro,550.0
3,2.0,233.0,753.0,3.0,Nororiente,978.72
11,4.0,303.0,156.0,2.0,Centro,419.25
6,3.0,352.0,703.0,3.0,Nororiente,996.52
4,4.0,420.0,1600.0,1.0,Nororiente,1160.23
3,2.0,70.0,84.0,2.0,Suroriente,69.0
5,3.0,103.0,120.0,2.0,Surponiente,153.04
4,2.0,140.0,512.0,5.0,Norte,399.0
3,1.0,80.0,80.0,1.0,Norte,75.0
3,1.0,48.0,200.0,1.0,Suroriente,65.0
3,2.0,75.0,116.0,1.0,Sur,133.93
3,2.0,77.0,114.0,1.0,Norte,145.0
6,5.0,280.0,880.0,5.0,Norte,694.0
5,4.0,180.0,390.0,2.0,Nororiente,501.82
4,3.0,152.0,333.0,2.0,Nororiente,480.46
5,3.0,100.0,165.0,2.0,Surponiente,180.0
3,3.0,116.0,245.0,4.0,Norponiente,140.58
3,1.0,131.0,588.0,6.0,Suroriente,390.0
4,3.0,108.0,260.0,2.0,Suroriente,338.1
4,2.0,43.0,63.0,1.0,Sur,65.0
3,3.0,68.0,85.0,1.0,Suroriente,126.06
3,2.0,97.0,233.0,2.0,Suroriente,156.6
6,2.0,85.0,245.0,7.0,Sur,125.0
4,4.0,310.0,730.0,2.0,Nororiente,1067.34
4,4.0,156.0,280.0,2.0,Suroriente,423.52
4,3.0,96.0,176.0,2.0,Surponiente,198.0
3,1.0,80.0,162.0,1.0,Sur,89.0
6,3.0,139.0,450.0,5.0,Surponiente,327.0
4,4.0,1173.0,268.0,8.0,Nororiente,1067.7
5,2.0,105.0,182.0,2.0,Surponiente,139.0
3,2.0,46.0,87.0,1.0,Norte,80.0
3,3.0,104.0,300.0,2.0,Suroriente,291.84
3,3.0,145.0,280.0,2.0,Suroriente,382.59
6,3.0,136.0,399.0,2.0,Sur,380.0
5,3.0,123.0,132.0,1.0,Sur,127.5
3,2.0,90.0,255.0,3.0,Nororiente,459.11
3,2.0,180.0,200.0,1.0,Surponiente,190.66
4,3.0,146.0,196.0,1.0,Centro,426.72
2,2.0,114.0,266.0,2.0,Nororiente,363.02
3,1.0,70.0,699.0,2.0,Surponiente,318.99
3,3.0,235.0,365.0,1.0,Nororiente,815.01
4,2.0,110.0,900.0,5.0,Sur,238.5
3,1.0,58.0,134.0,2.0,Suroriente,69.0
3,2.0,139.0,418.0,2.0,Nororiente,529.29
2,1.0,200.0,200.0,1.0,Sur,190.0
3,2.0,124.0,300.0,1.0,Norponiente,165.0
5,3.0,147.0,250.0,2.0,Nororiente,505.38
3,1.0,130.0,200.0,2.0,Surponiente,199.0
5,2.0,200.0,240.0,1.0,Nororiente,444.88
3,1.0,90.0,110.0,1.0,Sur,70.0
2,1.0,49.0,79.0,2.0,Suroriente,75.0
3,2.0,84.0,84.0,1.0,Suroriente,92.0
4,2.0,130.0,128.0,1.0,Surponiente,135.0
5,5.0,300.0,3000.0,2.0,Norte,889.75
3,2.0,128.0,253.0,2.0,Norponiente,142.0
3,2.0,180.0,1000.0,4.0,Suroriente,711.8
3,3.0,76.0,118.0,2.0,Surponiente,140.0
4,2.0,147.0,157.0,1.0,Centro,175.0
3,2.0,85.0,80.0,1.0,Norte,79.0
2,1.0,74.0,128.0,1.0,Suroriente,108.55
3,1.0,64.0,75.0,1.0,Suroriente,71.54
1,1.0,72.0,251.0,2.0,Nororiente,374.76
4,4.0,160.0,300.0,1.0,Nororiente,455.55
2,1.0,50.0,320.0,2.0,Sur,130.0
4,4.0,500.0,1518.0,4.0,Nororiente,978.72
5,4.0,162.0,386.0,3.0,Suroriente,386.15
3,1.0,112.0,544.0,3.0,Suroriente,195.74
3,1.0,80.0,253.0,1.0,Surponiente,150.0
4,4.0,156.0,320.0,2.0,Nororiente,498.26
3,2.0,250.0,636.0,3.0,Nororiente,526.73
5,1.0,125.0,171.0,2.0,Sur,142.0
3,2.0,70.0,142.0,1.0,Suroriente,159.34
7,5.0,490.0,1200.0,6.0,Nororiente,925.34
6,6.0,740.0,1390.0,8.0,Nororiente,1245.65
2,1.0,56.0,56.0,1.0,Norte,58.0
7,2.0,390.0,406.0,3.0,Surponiente,530.0
2,1.0,66.0,81.0,1.0,Suroriente,74.99
4,3.0,149.0,358.0,2.0,Suroriente,341.66
4,4.0,151.0,208.0,2.0,Nororiente,516.05
3,2.0,120.0,325.0,1.0,Nororiente,708.24
4,2.0,66.0,62.0,1.0,Surponiente,81.86
3,3.0,180.0,500.0,2.0,Norte,480.46
4,3.0,95.0,110.0,1.0,Norte,217.78
4,4.0,260.0,796.0,3.0,Nororiente,818.57
4,1.0,80.0,90.0,2.0,Centro,92.0
2,2.0,90.0,120.0,1.0,Sur,124.5
2,2.0,140.0,180.0,2.0,Norponiente,154.82
4,3.0,90.0,130.0,1.0,Surponiente,131.33
4,2.0,90.0,177.0,3.0,Surponiente,177.95
3,2.0,56.0,90.0,1.0,Surponiente,82.0
4,2.0,190.0,200.0,1.0,Suroriente,164.57
4,2.0,125.0,240.0,2.0,Sur,160.0
3,3.0,130.0,250.0,2.0,Surponiente,175.0
5,5.0,200.0,650.0,3.0,Suroriente,658.42
5,2.0,143.0,200.0,2.0,Suroriente,263.01
3,2.0,65.0,90.0,1.0,Surponiente,55.0
4,3.0,147.0,160.0,1.0,Suroriente,130.01
5,3.0,162.0,500.0,3.0,Nororiente,533.85
4,4.0,240.0,4000.0,6.0,Norte,591.4
3,3.0,77.0,77.0,1.0,Surponiente,160.16
5,6.0,600.0,5800.0,1.0,Surponiente,569.44
3,1.0,73.0,154.0,1.0,Nororiente,256.25
3,3.0,133.0,242.0,2.0,Nororiente,427.08
3,2.0,117.0,413.0,2.0,Nororiente,601.47
9,9.0,190.0,190.0,1.0,Norte,250.0
5,3.0,140.0,250.0,2.0,Norte,313.19
3,2.0,72.0,135.0,1.0,Nororiente,128.0
4,3.0,147.0,600.0,2.0,Nororiente,651.3
2,2.0,52.0,91.0,1.0,Sur,80.0
4,3.0,140.0,328.0,4.0,Suroriente,318.53
2,2.0,91.0,140.0,4.0,Nororiente,247.35
4,4.0,350.0,5500.0,2.0,Norte,391.49
2,1.0,40.0,230.0,5.0,Sur,68.0
2,1.0,50.0,80.0,2.0,Sur,72.0
3,2.0,116.0,94.0,2.0,Sur,138.0
3,2.0,64.0,149.0,3.0,Centro,153.0
4,2.0,113.0,270.0,2.0,Nororiente,256.0
4,3.0,107.0,145.0,3.0,Surponiente,0.0
3,2.0,118.0,13800.0,5.0,Sur,149.0
5,4.0,280.0,6000.0,6.0,Norte,583.68
3,2.0,805.0,187.0,1.0,Surponiente,147.88
3,2.0,101.0,192.0,1.0,Suroriente,179.59
2,1.0,74.0,234.0,3.0,Norte,135.24
5,3.0,141.0,176.0,1.0,Sur,145.0
3,3.0,158.0,138.0,1.0,Suroriente,177.95
7,4.0,200.0,300.0,5.0,Suroriente,295.4
4,3.0,129.0,161.0,3.0,Suroriente,194.93
6,2.0,161.0,200.0,1.0,Sur,150.0
5,5.0,491.0,1028.0,2.0,Nororiente,1637.14
4,1.0,60.0,97.0,1.0,Suroriente,110.0
4,4.0,140.0,260.0,3.0,Norte,305.01
6,2.0,200.0,300.0,1.0,Sur,150.0
3,4.0,140.0,450.0,3.0,Norte,323.87
4,3.0,109.0,146.0,1.0,Suroriente,241.12
5,3.0,204.0,250.0,2.0,Nororiente,462.67
4,3.0,245.0,1049.0,4.0,Nororiente,818.57
5,4.0,315.0,569.0,4.0,Nororiente,813.8
4,2.0,90.0,243.0,1.0,Surponiente,180.0
5,3.0,15190.0,15190.0,10.0,Centro,886.19
4,2.0,140.0,200.0,1.0,Surponiente,120.0
2,1.0,60.0,80.0,1.0,Suroriente,45.0
3,3.0,104.0,284.0,2.0,Norte,288.28
3,2.0,80.0,120.0,1.0,Suroriente,138.8
2,1.0,52.0,70.0,1.0,Suroriente,72.5
5,4.0,260.0,760.0,4.0,Nororiente,1326.44
2,1.0,50.0,70.0,1.0,Surponiente,68.0
4,1.0,85.0,144.0,1.0,Nororiente,160.0
3,2.0,99.0,206.0,1.0,Surponiente,120.0
3,3.0,118.0,366.0,2.0,Sur,309.63
5,3.0,139.0,250.0,1.0,Surponiente,341.31
4,4.0,200.0,760.0,7.0,Nororiente,867.51
5,4.0,134.0,100.0,2.0,Norponiente,110.0
3,4.0,140.0,360.0,2.0,Suroriente,480.46
6,5.0,342.0,841.0,4.0,Nororiente,1028.55
4,2.0,94.0,105.0,1.0,Norte,105.0
7,2.0,64.0,135.0,1.0,Nororiente,145.0
7,3.0,345.0,1000.0,1.0,Sur,782.98
5,2.0,140.0,140.0,2.0,Norte,184.71
4,3.0,93.0,124.0,1.0,Surponiente,139.0
3,2.0,85.0,139.0,1.0,Nororiente,234.89
3,3.0,115.0,120.0,1.0,Norte,174.39
4,3.0,140.0,380.0,2.0,Nororiente,423.52
3,1.0,90.0,180.0,1.0,Sur,153.25
4,4.0,204.0,489.0,2.0,Nororiente,747.39
5,2.0,288.0,183.0,4.0,Nororiente,386.51
3,2.0,93.0,126.0,4.0,Suroriente,213.18
6,6.0,500.0,5700.0,8.0,Nororiente,1032.11
3,3.0,140.0,330.0,2.0,Suroriente,391.49
4,2.0,102.0,393.0,5.0,Suroriente,332.77
3,3.0,90.0,190.0,2.0,Sur,170.48
5,4.0,80.0,199.0,3.0,Surponiente,208.0
4,3.0,125.0,180.0,2.0,Sur,178.0
4,2.0,140.0,291.0,4.0,Nororiente,364.8
3,3.0,80.0,173.0,1.0,Suroriente,138.8
3,3.0,89.0,184.0,2.0,Sur,166.92
3,3.0,86.0,189.0,2.0,Sur,174.39
3,1.0,54.0,127.0,1.0,Suroriente,96.09
2,1.0,110.0,165.0,2.0,Suroriente,125.0
2,1.0,120.0,200.0,2.0,Suroriente,66.0
4,4.0,150.0,480.0,2.0,Suroriente,476.55
4,2.0,190.0,300.0,3.0,Sur,375.69
4,2.0,85.0,112.0,2.0,Norte,68.0
3,3.0,135.0,375.0,2.0,Nororiente,587.24
4,4.0,450.0,2000.0,4.0,Sur,480.46
3,1.0,80.0,122.0,3.0,Suroriente,68.0
4,1.0,100.0,120.0,1.0,Sur,84.0
6,3.0,255.0,650.0,7.0,Nororiente,725.68
3,2.0,160.0,200.0,1.0,Sur,270.0
4,2.0,190.0,200.0,1.0,Norte,147.0
4,2.0,190.0,200.0,1.0,Norte,147.0
3,3.0,125.0,287.0,3.0,Suroriente,308.57
4,4.0,140.0,400.0,2.0,Norte,386.15
5,4.0,118.0,107.0,2.0,Suroriente,130.0
5,6.0,384.0,800.0,7.0,Nororiente,899.0
4,4.0,225.0,430.0,2.0,Norte,497.9
4,2.0,119.0,163.0,2.0,Suroriente,168.87
3,5.0,505.0,7332.0,60.0,Surponiente,770.52
7,2.0,150.0,300.0,4.0,Sur,250.0
14,2.0,100.0,205.0,1.0,Norte,160.0
5,2.0,167.0,252.0,4.0,Sur,131.33
3,2.0,195.0,245.0,1.0,Sur,177.24
3,1.0,95.0,199.0,3.0,Suroriente,140.0
5,1.0,132.0,350.0,3.0,Norponiente,200.0
2,1.0,66.0,162.0,1.0,Norponiente,90.0
3,3.0,140.0,400.0,2.0,Norte,352.34
6,4.0,330.0,5000.0,3.0,Suroriente,551.64
6,8.0,536.0,1856.0,6.0,Nororiente,1313.27
4,5.0,300.0,1073.0,3.0,Nororiente,1156.68
6,4.0,243.0,652.0,6.0,Nororiente,989.4
4,5.0,260.0,3000.0,6.0,Norte,782.98
2,1.0,60.0,90.0,2.0,Surponiente,77.44
4,4.0,270.0,5000.0,7.0,Norte,603.25
5,4.0,140.0,400.0,3.0,Norte,412.84
2,1.0,46.0,73.0,2.0,Norponiente,74.9
5,4.0,190.0,635.0,2.0,Norte,563.75
4,3.0,90.0,223.0,4.0,Suroriente,210.0
2,1.0,60.0,87.0,1.0,Norponiente,53.0
3,1.0,46.0,100.0,1.0,Suroriente,60.86
3,1.0,73.0,198.0,2.0,Norponiente,180.0
5,4.0,280.0,800.0,3.0,Nororiente,845.26
4,3.0,248.0,201.0,4.0,Centro,245.57
3,3.0,140.0,490.0,3.0,Centro,355.54
3,3.0,125.0,156.0,2.0,Suroriente,177.95
5,3.0,170.0,99.0,2.0,Suroriente,147.88
3,2.0,93.0,100.0,1.0,Suroriente,62.0
3,4.0,155.0,390.0,2.0,Norte,512.5
3,2.0,150.0,427.0,3.0,Centro,373.7
3,2.0,95.0,101.0,1.0,Suroriente,135.0
3,2.0,90.0,180.0,2.0,Surponiente,181.15
2,1.0,67.0,60.0,1.0,Suroriente,47.0
3,2.0,144.0,148.0,1.0,Suroriente,200.0
4,3.0,110.0,170.0,1.0,Norte,167.27
5,4.0,200.0,500.0,2.0,Nororiente,635.28
5,4.0,208.0,410.0,3.0,Nororiente,818.57
6,4.0,155.0,490.0,2.0,Suroriente,445.0
3,3.0,98.0,228.0,1.0,Suroriente,195.39
3,1.0,51.0,70.0,1.0,Sur,66.5
3,1.0,90.0,180.0,1.0,Sur,153.25
4,3.0,240.0,600.0,6.0,Nororiente,526.73
3,2.0,87.0,109.0,1.0,Norponiente,76.52
5,4.0,140.0,430.0,5.0,Norte,355.9
3,1.0,160.0,200.0,1.0,Centro,284.72
3,1.0,180.0,180.0,2.0,Sur,130.0
7,2.0,174.0,200.0,2.0,Sur,110.0
4,3.0,140.0,365.0,2.0,Norte,416.4
4,2.0,134.0,102.0,2.0,Centro,180.0
4,2.0,250.0,200.0,3.0,Norte,65.0
3,2.0,100.0,150.0,2.0,Nororiente,150.0
3,1.0,123.0,147.0,2.0,Sur,140.0
4,3.0,130.0,280.0,3.0,Norte,227.42
2,1.0,130.0,152.0,1.0,Suroriente,73.0
3,2.0,98.0,191.0,1.0,Norte,202.86
3,2.0,120.0,360.0,3.0,Sur,168.5
5,1.0,85.0,68.0,1.0,Suroriente,80.0
4,6.0,500.0,686.0,18.0,Nororiente,1831.11
4,3.0,480.0,5000.0,3.0,Nororiente,676.21
3,1.0,120.0,180.0,3.0,Norponiente,120.0
7,3.0,318.0,498.0,1.0,Centro,476.91
3,3.0,93.0,121.0,1.0,Nororiente,302.52
2,1.0,85.0,145.0,1.0,Sur,110.0
3,1.0,62.0,90.0,2.0,Surponiente,77.44
3,2.0,600.0,600.0,1.0,Nororiente,605.03
4,2.0,150.0,226.0,2.0,Nororiente,200.0
4,4.0,150.0,300.0,6.0,Nororiente,490.0
3,3.0,252.0,805.0,3.0,Nororiente,754.51
10,4.0,222.0,799.0,8.0,Nororiente,624.96
2,3.0,96.0,142.0,2.0,Surponiente,130.0
3,3.0,124.0,340.0,4.0,Norte,352.34
5,2.0,252.0,299.0,3.0,Centro,286.0
3,1.0,60.0,120.0,2.0,Surponiente,113.89
5,5.0,370.0,1050.0,5.0,Nororiente,1138.88
6,2.0,186.0,429.0,2.0,Sur,370.14
4,6.0,400.0,5000.0,8.0,Norte,765.18
5,2.0,190.0,250.0,2.0,Surponiente,130.0
4,3.0,121.0,200.0,1.0,Suroriente,270.0
4,3.0,275.0,1343.0,1.0,Nororiente,818.57
3,1.0,650.0,650.0,8.0,Suroriente,390.0
5,3.0,178.0,412.0,3.0,Nororiente,565.53
3,2.0,58.0,134.0,2.0,Suroriente,73.28
5,2.0,100.0,138.0,1.0,Suroriente,115.0
4,4.0,160.0,207.0,2.0,Norte,291.66
3,3.0,192.0,1037.0,5.0,Nororiente,512.14
5,3.0,136.0,205.0,1.0,Suroriente,260.0
3,1.0,80.0,350.0,3.0,Sur,180.0
4,4.0,200.0,350.0,2.0,Sur,250.0
6,7.0,800.0,1092.0,6.0,Nororiente,644.0
4,3.0,140.0,320.0,2.0,Suroriente,206.42
5,5.0,270.0,3600.0,8.0,Norte,601.47
6,3.0,153.0,321.0,3.0,Suroriente,301.0
6,3.0,300.0,610.0,6.0,Nororiente,1067.7
3,2.0,125.0,300.0,3.0,Sur,230.0
3,3.0,123.0,304.0,2.0,Norte,255.89
4,3.0,6800.0,6800.0,10.0,Surponiente,329.21
3,2.0,80.0,120.0,1.0,Norponiente,107.66
4,3.0,250.0,2300.0,6.0,Norte,1162.01
6,7.0,427.0,5808.0,7.0,Surponiente,658.42
5,2.0,140.0,700.0,2.0,Norte,125.0
5,2.0,100.0,373.0,2.0,Suroriente,249.13
4,4.0,195.0,400.0,2.0,Nororiente,619.27
4,4.0,186.0,2125.0,5.0,Sur,409.28
3,2.0,84.0,91.0,2.0,Sur,120.0
2,1.0,64.0,96.0,1.0,Surponiente,80.0
7,5.0,400.0,5000.0,30.0,Surponiente,320.0
3,4.0,208.0,641.0,3.0,Norte,546.31
5,4.0,220.0,437.0,3.0,Suroriente,355.9
3,3.0,108.0,245.0,2.0,Nororiente,462.67
4,3.0,90.0,145.0,1.0,Surponiente,135.0
3,2.0,91.0,80.0,3.0,Norte,126.95
3,2.0,57.0,211.0,3.0,Surponiente,140.0
2,1.0,128.0,90.0,1.0,Sur,62.0
4,3.0,225.0,225.0,2.0,Nororiente,380.0
4,2.0,90.0,100.0,1.0,Norponiente,165.0
4,3.0,90.0,121.0,1.0,Surponiente,127.41
3,1.0,100.0,364.0,1.0,Sur,120.0
4,2.0,117.0,152.0,3.0,Suroriente,135.0
3,3.0,80.0,140.0,2.0,Norte,130.0
4,2.0,110.0,199.0,2.0,Norte,142.0
4,3.0,199.0,384.0,2.0,Suroriente,363.02
1,1.0,55.0,71.0,1.0,Norte,35.0
2,1.0,96.0,96.0,1.0,Surponiente,110.0
4,2.0,125.0,330.0,2.0,Nororiente,626.03
4,4.0,115.0,130.0,1.0,Surponiente,166.9
3,2.0,150.0,150.0,2.0,Nororiente,380.81
3,3.0,114.0,299.0,2.0,Suroriente,320.31
4,4.0,100.0,135.0,2.0,Surponiente,167.27
4,3.0,78.0,78.0,1.0,Suroriente,140.0
2,1.0,55.0,90.0,2.0,Sur,98.0
4,2.0,98.0,360.0,2.0,Nororiente,288.28
5,3.0,120.0,160.0,1.0,Sur,184.5
3,1.0,120.0,136.0,1.0,Sur,70.0
3,2.0,118.0,159.0,2.0,Norte,245.57
3,2.0,70.0,161.0,1.0,Surponiente,131.68
3,2.0,117.0,360.0,3.0,Nororiente,494.7
6,9.0,540.0,1850.0,10.0,Nororiente,1459.19
5,3.0,220.0,1343.0,7.0,Nororiente,818.57
4,2.0,130.0,350.0,1.0,Suroriente,300.0
3,2.0,103.0,240.0,2.0,Sur,140.0
6,4.0,164.0,526.0,4.0,Nororiente,402.17
3,1.0,117.0,295.0,3.0,Surponiente,130.0
4,4.0,150.0,300.0,1.0,Sur,110.0
5,3.0,295.0,790.0,3.0,Nororiente,818.57
2,2.0,80.0,158.0,1.0,Surponiente,153.04
4,4.0,140.0,400.0,2.0,Norte,387.93
3,2.0,113.0,250.0,2.0,Suroriente,152.0
3,2.0,159.0,295.0,3.0,Nororiente,373.34
4,3.0,114.0,144.0,2.0,Norte,252.69
5,2.0,120.0,103.0,2.0,Suroriente,84.8
3,2.0,110.0,160.0,2.0,Suroriente,124.56
4,3.0,218.0,660.0,4.0,Nororiente,921.78
5,4.0,292.0,5010.0,6.0,Norte,601.47
8,5.0,400.0,1000.0,6.0,Suroriente,700.0
3,3.0,151.0,420.0,2.0,Suroriente,533.85
4,3.0,130.0,130.0,3.0,Norte,227.42
2,3.0,175.0,200.0,1.0,Nororiente,177.95
4,3.0,175.0,380.0,3.0,Surponiente,355.9
5,4.0,160.0,318.0,2.0,Norte,363.02
4,4.0,300.0,803.0,4.0,Nororiente,886.19
5,4.0,216.0,226.0,1.0,Nororiente,302.52
3,2.0,56.0,84.0,1.0,Norponiente,88.0
3,3.0,129.0,129.0,2.0,Suroriente,195.74
3,3.0,100.0,173.0,2.0,Sur,177.67
4,2.0,120.0,140.0,1.0,Surponiente,150.0
2,1.0,46.0,145.0,1.0,Surponiente,81.86
4,3.0,143.0,229.0,2.0,Norte,291.84
4,3.0,110.0,140.0,2.0,Surponiente,150.0
4,2.0,75.0,125.0,2.0,Surponiente,88.98
4,3.0,212.0,212.0,4.0,Nororiente,889.75
2,2.0,59.0,101.0,1.0,Sur,78.83
10,9.0,527.0,5090.0,10.0,Norte,765.18
5,2.0,155.0,546.0,5.0,Sur,252.33
4,3.0,105.0,130.0,2.0,Suroriente,135.0
6,2.0,300.0,510.0,8.0,Sur,281.16
5,2.0,147.0,220.0,3.0,Centro,250.0
3,3.0,129.0,161.0,2.0,Nororiente,597.91
2,1.0,95.0,687.0,6.0,Suroriente,405.73
3,3.0,90.0,178.0,1.0,Nororiente,423.17
9,4.0,298.0,614.0,7.0,Nororiente,1067.7
5,3.0,123.0,132.0,1.0,Sur,127.5
5,2.0,70.0,100.0,2.0,Suroriente,120.0
6,5.0,360.0,670.0,4.0,Nororiente,1032.11
3,3.0,130.0,190.0,1.0,Centro,216.92
3,3.0,105.0,198.0,3.0,Suroriente,238.6
5,4.0,180.0,5000.0,8.0,Norte,408.93
3,2.0,112.0,152.0,2.0,Nororiente,370.14
2,1.0,136.0,1773.0,3.0,Nororiente,836.36
3,2.0,130.0,146.0,2.0,Surponiente,138.3
3,1.0,60.0,80.0,1.0,Sur,84.0
3,3.0,164.0,615.0,2.0,Nororiente,576.56
6,6.0,611.0,5411.0,6.0,Norte,803.98
4,4.0,267.0,690.0,3.0,Nororiente,918.22
5,4.0,260.0,8500.0,4.0,Nororiente,775.86
3,3.0,181.0,377.0,4.0,Nororiente,637.06
6,3.0,250.0,598.0,1.0,Sur,448.43
6,6.0,876.0,1308.0,6.0,Nororiente,757.64
4,5.0,250.0,1140.0,3.0,Nororiente,936.02
3,2.0,57.0,211.0,3.0,Surponiente,150.0
4,2.0,114.0,224.0,3.0,Nororiente,462.67
5,1.0,100.0,162.0,2.0,Sur,85.0
5,5.0,293.0,680.0,3.0,Nororiente,1138.52
5,4.0,260.0,600.0,2.0,Nororiente,800.78
6,6.0,550.0,5000.0,4.0,Norte,1352.42
5,6.0,280.0,700.0,3.0,Suroriente,658.42
3,1.0,60.0,160.0,1.0,Suroriente,182.11
4,1.0,92.0,92.0,1.0,Suroriente,85.0
4,4.0,160.0,350.0,2.0,Nororiente,551.29
6,5.0,490.0,975.0,3.0,Nororiente,1423.24
5,3.0,140.0,276.0,4.0,Nororiente,516.05
5,4.0,210.0,460.0,2.0,Suroriente,510.72
3,2.0,170.0,5000.0,10.0,Suroriente,373.7
6,4.0,226.0,336.0,11.0,Nororiente,907.54
3,3.0,86.0,100.0,2.0,Norte,223.86
4,2.0,138.0,200.0,1.0,Suroriente,134.99
6,6.0,500.0,30500.0,9.0,Norte,1601.55
3,1.0,111.0,100.0,2.0,Sur,170.0
3,2.0,120.0,150.0,1.0,Sur,74.5
4,2.0,160.0,102.0,1.0,Suroriente,95.0
6,6.0,500.0,45500.0,9.0,Norte,2313.35
7,7.0,249.0,321.0,2.0,Suroriente,298.0
5,5.0,427.0,5808.0,8.0,Surponiente,587.24
4,3.0,110.0,161.0,2.0,Suroriente,274.04
5,1.0,79.0,97.0,3.0,Norte,72.0
4,1.0,80.0,96.0,3.0,Suroriente,98.0
3,1.0,65.0,98.0,1.0,Suroriente,131.68
3,1.0,90.0,200.0,1.0,Surponiente,140.0
3,3.0,159.0,240.0,2.0,Nororiente,516.05
3,3.0,104.0,250.0,2.0,Surponiente,224.22
3,3.0,180.0,400.0,2.0,Norte,462.49
3,1.0,81.0,300.0,3.0,Sur,220.0
5,3.0,160.0,350.0,4.0,Sur,330.0
3,2.0,88.0,156.0,2.0,Nororiente,309.63
5,3.0,180.0,250.0,2.0,Nororiente,426.37
4,5.0,427.0,1860.0,10.0,Nororiente,1245.65
3,4.0,236.0,1500.0,2.0,Suroriente,836.36
5,5.0,290.0,850.0,5.0,Nororiente,1014.32
4,3.0,93.0,142.0,2.0,Nororiente,309.17
3,2.0,240.0,530.0,1.0,Sur,275.0
4,3.0,140.0,161.0,2.0,Surponiente,126.1
3,2.0,87.0,116.0,1.0,Norte,169.62
3,2.0,80.0,90.0,1.0,Sur,90.0
4,1.0,140.0,403.0,4.0,Surponiente,161.22
