,Sec_Centro,Sec_Nororiente,Sec_Norponiente,Sec_Norte,Sec_Sur,Sec_Suroriente,Sec_Surponiente,Dorms,Baths,Built Area,Total Area,Parking,Price_CLP_MM
3973,False,True,False,False,False,False,False,3,2.0,160.0,940.0,5.0,1200.0
3974,False,True,False,False,False,False,False,3,2.0,80.0,190.0,2.0,423.52
3975,False,True,False,False,False,False,False,5,4.0,216.0,429.0,3.0,836.36
3976,False,False,False,False,False,True,False,3,1.0,47.0,160.0,2.0,70.0
3977,False,False,False,False,False,False,True,3,3.0,80.0,142.0,2.0,145.0
3978,False,True,False,False,False,False,False,5,3.0,170.0,801.0,4.0,818.57
3979,False,False,False,False,False,True,False,4,4.0,160.0,160.0,1.0,148.94
3980,False,False,False,False,False,True,False,5,3.0,200.0,266.0,3.0,155.0
3981,False,False,False,False,False,True,False,4,1.0,113.0,613.0,3.0,225.0
3982,False,True,False,False,False,False,False,12,4.0,450.0,490.0,3.0,550.0
3983,True,False,False,False,False,False,False,4,2.0,180.0,200.0,1.0,249.13
3984,False,False,False,False,False,True,False,5,4.0,180.0,430.0,3.0,355.9
3985,False,False,False,False,False,True,False,5,3.0,150.0,240.0,1.0,224.22
3986,False,False,False,False,False,True,False,3,1.0,65.0,77.0,2.0,65.0
3987,False,False,False,False,False,True,False,4,2.0,134.0,205.0,4.0,170.0
3988,False,False,False,False,False,True,False,3,3.0,102.0,158.0,2.0,177.24
3989,False,False,False,True,False,False,False,4,4.0,200.0,550.0,2.0,494.7
3990,False,True,False,False,False,False,False,5,3.0,150.0,570.0,3.0,622.83
3991,False,True,False,False,False,False,False,6,4.0,340.0,1615.0,4.0,978.01
3992,False,False,False,True,False,False,False,4,4.0,140.0,400.0,2.0,387.93
3993,False,True,False,False,False,False,False,3,2.0,130.0,312.0,2.0,676.21
3994,False,False,False,False,False,False,True,3,3.0,80.0,125.0,3.0,153.0
3995,False,True,False,False,False,False,False,5,3.0,140.0,330.0,3.0,533.85
3996,False,True,False,False,False,False,False,4,3.0,144.0,530.0,3.0,729.6
3997,False,False,False,False,False,False,True,3,2.0,130.0,156.0,3.0,145.0
3998,False,False,False,False,False,True,False,2,3.0,149.0,149.0,1.0,151.61
3999,False,False,False,False,True,False,False,4,1.0,65.0,70.0,1.0,54.0
4000,False,False,False,False,False,False,True,4,3.0,107.0,310.0,2.0,220.66
4001,False,False,False,False,True,False,False,4,3.0,280.0,330.0,4.0,230.0
4002,False,True,False,False,False,False,False,5,4.0,363.0,1008.0,5.0,886.19
4003,False,False,False,False,False,False,True,4,2.0,100.0,125.0,2.0,116.0
4004,False,False,False,False,False,False,True,3,2.0,77.0,77.0,1.0,87.0
4005,False,False,False,False,True,False,False,4,1.0,59.0,85.0,1.0,65.0
4006,False,False,False,False,False,True,False,1,1.0,47.0,120.0,1.0,70.0
4007,False,False,False,False,False,False,True,3,1.0,70.0,170.0,1.0,105.6
4008,False,False,False,True,False,False,False,3,3.0,150.0,518.0,2.0,542.75
4009,False,True,False,False,False,False,False,4,4.0,170.0,382.0,2.0,656.64
4010,False,True,False,False,False,False,False,3,2.0,129.0,313.0,4.0,549.99
4011,False,True,False,False,False,False,False,5,2.0,184.0,360.0,2.0,252.69
4012,False,False,False,False,False,True,False,3,2.0,81.0,135.0,1.0,82.46
4013,False,False,False,False,False,True,False,2,1.0,80.0,70.0,1.0,68.0
4014,False,False,False,False,False,True,False,4,2.0,100.0,100.0,3.0,99.58
4015,False,False,False,False,False,True,False,3,2.0,108.0,3000.0,3.0,250.0
4016,False,False,False,False,False,True,False,3,1.0,85.0,75.0,1.0,71.39
4017,False,False,False,True,False,False,False,3,1.0,58.0,103.0,1.0,76.0
4018,False,False,False,False,False,True,False,8,6.0,283.0,680.0,4.0,658.42
4019,False,False,False,False,False,True,False,5,5.0,200.0,625.0,3.0,640.62
4020,False,False,False,False,False,True,False,5,5.0,220.0,660.0,3.0,658.42
4021,False,False,False,False,True,False,False,4,2.0,75.0,80.0,1.0,66.5
4022,False,False,False,False,False,False,True,3,1.0,120.0,180.0,3.0,150.0
4023,False,False,False,False,False,True,False,4,2.0,100.0,240.0,1.0,140.0
4024,False,False,False,False,False,True,False,4,1.0,100.0,130.0,3.0,89.69
4025,False,False,False,False,True,False,False,4,3.0,85.0,90.0,1.0,85.0
4026,False,False,False,False,True,False,False,3,1.0,109.0,156.0,4.0,115.0
4027,False,False,False,False,True,False,False,3,2.0,120.0,203.0,2.0,177.59
4028,False,False,True,False,False,False,False,4,2.0,76.0,110.0,2.0,67.0
4029,False,False,True,False,False,False,False,3,2.0,50.0,79.0,1.0,74.5
4030,False,False,False,True,False,False,False,4,4.0,130.0,200.0,2.0,295.4
4031,False,False,False,False,False,True,False,3,1.0,67.0,126.0,1.0,95.0
4032,False,False,True,False,False,False,False,3,1.0,54.0,162.0,2.0,78.3
4033,False,False,False,False,False,True,False,3,2.0,7035.0,1278.0,2.0,142.0
4034,False,True,False,False,False,False,False,5,2.0,195.0,400.0,5.0,462.31
4035,False,False,False,True,False,False,False,5,3.0,240.0,5340.0,10.0,459.11
4036,False,True,False,False,False,False,False,6,3.0,170.0,425.0,7.0,387.93
4037,False,False,False,False,False,True,False,3,1.0,46.0,106.0,1.0,94.31
4038,False,False,False,True,False,False,False,4,4.0,220.0,5000.0,1.0,836.36
4039,False,True,False,False,False,False,False,3,2.0,90.0,200.0,2.0,255.89
4040,False,True,False,False,False,False,False,3,2.0,91.0,217.0,2.0,480.46
4041,False,False,False,True,False,False,False,3,2.0,55.0,79.0,2.0,85.42
4042,False,False,False,True,False,False,False,3,2.0,53.0,87.0,1.0,89.0
4043,False,False,False,False,False,True,False,4,2.0,85.0,128.0,3.0,140.0
4044,False,False,False,False,False,False,True,5,4.0,310.0,1758.0,9.0,569.44
4045,False,False,False,False,False,False,True,4,3.0,140.0,260.0,3.0,219.95
4046,False,True,False,False,False,False,False,8,7.0,300.0,954.0,3.0,1028.55
4047,False,False,False,False,False,True,False,5,3.0,125.0,270.0,2.0,355.9
4048,False,True,False,False,False,False,False,3,2.0,79.0,119.0,1.0,243.97
4049,False,False,False,False,False,True,False,4,1.0,92.0,286.0,2.0,164.71
4050,False,False,False,False,False,True,False,4,3.0,142.0,277.0,2.0,391.49
4051,False,False,False,False,False,False,True,2,3.0,69.0,157.0,2.0,129.0
4052,False,True,False,False,False,False,False,3,3.0,170.0,280.0,2.0,387.93
4053,False,False,False,False,False,False,True,3,2.0,77.0,90.0,2.0,68.19
4054,False,False,False,False,False,True,False,5,3.0,148.0,241.0,3.0,306.07
4055,False,False,False,False,False,False,True,2,1.0,45.0,110.0,2.0,78.0
4056,False,False,False,True,False,False,False,5,3.0,341.0,1099.0,2.0,731.98
4057,False,False,False,False,False,True,False,2,1.0,43.0,80.0,1.0,70.0
4058,False,False,False,True,False,False,False,3,1.0,57.0,178.0,2.0,144.53
4059,False,False,False,False,False,True,False,2,1.0,90.0,190.0,2.0,135.0
4060,False,False,False,False,False,True,False,3,3.0,192.0,220.0,2.0,266.92
4061,False,False,False,False,True,False,False,3,2.0,80.0,87.0,2.0,65.0
4062,False,False,False,False,True,False,False,3,1.0,48.0,68.0,3.0,50.0
4063,False,False,False,False,False,True,False,4,4.0,127.0,370.0,2.0,320.31
4064,False,False,False,False,False,False,True,4,3.0,171.0,207.0,3.0,215.0
4065,False,False,False,False,False,True,False,4,2.0,140.0,401.0,2.0,380.81
4066,False,False,False,False,False,True,False,4,2.0,87.0,90.0,1.0,66.91
4067,False,False,False,False,True,False,False,5,3.0,168.0,230.0,2.0,160.0
4068,False,False,False,True,False,False,False,5,5.0,245.0,700.0,2.0,672.65
4069,False,False,False,False,True,False,False,4,1.0,94.0,128.0,1.0,67.0
4070,False,False,False,False,False,True,False,4,3.0,114.0,500.0,2.0,235.0
4071,False,False,False,False,False,True,False,3,2.0,94.0,283.0,2.0,227.38
4072,False,True,False,False,False,False,False,5,4.0,213.0,462.0,4.0,669.09
4073,False,True,False,False,False,False,False,3,4.0,176.0,297.0,2.0,494.7
4074,False,True,False,False,False,False,False,6,5.0,278.0,1009.0,2.0,943.14
4075,False,True,False,False,False,False,False,4,3.0,314.0,808.0,3.0,1210.06
4076,False,False,False,False,False,True,False,3,1.0,83.0,168.0,1.0,193.0
4077,False,True,False,False,False,False,False,5,6.0,370.0,700.0,2.0,1064.14
4078,False,False,False,True,False,False,False,3,2.0,80.0,222.0,2.0,165.0
4079,False,True,False,False,False,False,False,4,3.0,160.0,335.0,2.0,461.96
4080,False,False,False,True,False,False,False,3,1.0,90.0,200.0,2.0,145.0
4081,False,True,False,False,False,False,False,3,2.0,190.0,485.0,3.0,519.61
4082,False,False,False,False,False,True,False,3,1.0,55.0,80.0,2.0,78.51
4083,False,False,False,False,False,True,False,3,1.0,140.0,85.0,1.0,105.1
4084,False,False,False,False,True,False,False,4,3.0,119.0,99.0,1.0,78.94
4085,False,False,False,False,False,True,False,4,2.0,134.0,205.0,1.0,154.53
4086,False,False,False,False,True,False,False,3,1.0,66.0,78.0,1.0,91.57
4087,False,False,False,True,False,False,False,4,3.0,106.0,183.0,2.0,177.95
4088,False,False,False,False,True,False,False,3,2.0,50.0,122.0,2.0,110.86
4089,False,False,False,True,False,False,False,3,3.0,103.0,220.0,2.0,177.95
4090,False,False,False,False,False,True,False,5,2.0,47.0,80.0,2.0,93.5
4091,False,False,False,False,False,True,False,5,4.0,180.0,219.0,2.0,300.74
4092,False,False,False,False,False,False,True,3,2.0,73.0,78.0,1.0,86.45
4093,False,False,False,False,False,True,False,3,1.0,58.0,105.0,1.0,90.0
4094,False,False,False,True,False,False,False,3,3.0,106.0,140.0,2.0,202.51
4095,False,False,True,False,False,False,False,3,3.0,100.0,210.0,2.0,295.4
4096,False,False,False,False,False,False,True,2,2.0,44.0,128.0,1.0,95.74
4097,False,False,False,False,False,False,True,8,6.0,354.0,5300.0,3.0,513.92
4098,False,False,False,False,False,True,False,4,4.0,192.0,510.0,4.0,569.44
4099,False,False,False,False,True,False,False,3,1.0,60.0,200.0,3.0,80.79
4100,False,False,False,True,False,False,False,3,1.0,129.0,263.0,2.0,274.04
4101,False,False,False,False,False,False,True,3,1.0,120.0,340.0,5.0,250.91
4102,False,False,False,True,False,False,False,3,1.0,120.0,259.0,1.0,220.0
4103,False,False,False,True,False,False,False,3,3.0,139.0,470.0,2.0,373.7
4104,False,True,False,False,False,False,False,3,5.0,209.0,1232.0,6.0,943.14
4105,False,False,False,False,True,False,False,3,2.0,62.0,189.0,3.0,120.65
4106,False,True,False,False,False,False,False,5,7.0,372.0,522.0,6.0,953.81
4107,False,False,False,False,False,True,False,4,3.0,90.0,220.0,2.0,202.86
4108,False,True,False,False,False,False,False,4,3.0,180.0,180.0,1.0,213.18
4109,False,True,False,False,False,False,False,4,3.0,198.0,427.0,3.0,568.73
4110,False,False,False,False,False,False,True,3,3.0,90.0,140.0,1.0,150.0
4111,False,False,False,True,False,False,False,3,3.0,70.0,84.0,1.0,85.0
4112,False,True,False,False,False,False,False,4,2.0,136.0,308.0,4.0,523.14
4113,False,False,False,False,False,False,True,4,1.0,100.0,72.0,1.0,78.0
4114,False,False,False,False,False,True,False,2,1.0,72.0,60.0,1.0,68.0
4115,False,False,False,False,False,False,True,3,3.0,90.0,180.0,3.0,174.04
4116,False,False,False,False,False,False,True,4,3.0,139.0,231.0,3.0,189.8
4117,False,False,False,False,True,False,False,4,1.0,81.0,180.0,2.0,128.0
4118,False,False,False,False,False,True,False,5,5.0,315.0,5037.0,10.0,601.47
4119,False,False,False,True,False,False,False,3,3.0,160.0,650.0,6.0,526.73
4120,False,False,False,True,False,False,False,3,3.0,117.0,192.0,3.0,218.88
4121,False,False,False,False,False,False,True,3,3.0,80.0,123.0,3.0,118.0
4122,False,False,False,True,False,False,False,4,3.0,170.0,400.0,2.0,497.55
4123,False,False,False,False,False,True,False,3,3.0,190.0,5000.0,13.0,355.9
4124,False,False,False,False,True,False,False,3,4.0,257.0,280.0,4.0,250.0
4125,False,False,False,False,False,True,False,6,5.0,155.0,175.0,3.0,192.0
4126,False,True,False,False,False,False,False,6,3.0,185.0,396.0,2.0,711.8
4127,False,False,False,False,False,True,False,4,3.0,116.0,209.0,2.0,199.3
4128,False,False,True,False,False,False,False,2,2.0,66.0,101.0,1.0,141.54
4129,False,True,False,False,False,False,False,3,2.0,140.0,290.0,2.0,575.49
4130,False,False,False,False,False,True,False,4,4.0,200.0,570.0,2.0,480.46
4131,False,False,False,False,False,True,False,3,1.0,60.0,92.0,1.0,69.0
4132,True,False,False,False,False,False,False,4,2.0,230.0,148.0,4.0,280.0
4133,False,False,False,False,False,True,False,3,3.0,88.0,240.0,3.0,220.0
4134,False,False,False,False,True,False,False,3,3.0,140.0,200.0,3.0,193.5
4135,False,False,False,True,False,False,False,2,1.0,129.0,299.0,3.0,156.6
4136,False,False,False,False,False,True,False,3,1.0,84.0,66.0,1.0,90.0
4137,False,False,True,False,False,False,False,3,2.0,67.0,140.0,2.0,113.89
4138,False,True,False,False,False,False,False,7,5.0,280.0,662.0,2.0,957.37
4139,False,False,False,False,False,False,True,4,2.0,180.0,205.0,1.0,177.0
4140,False,False,False,True,False,False,False,3,3.0,145.0,450.0,3.0,402.17
4141,False,False,False,False,False,True,False,3,1.0,78.0,90.0,1.0,70.0
4142,False,False,False,False,False,True,False,3,3.0,117.0,285.0,5.0,258.03
4143,False,True,False,False,False,False,False,4,3.0,194.0,301.0,1.0,480.46
4144,False,False,False,True,False,False,False,4,3.0,130.0,430.0,2.0,313.19
4145,False,False,True,False,False,False,False,6,2.0,160.0,350.0,1.0,161.58
4146,False,False,False,False,True,False,False,3,2.0,70.0,280.0,1.0,180.0
4147,False,False,False,False,False,False,True,4,3.0,171.0,207.0,3.0,215.0
4148,False,False,False,False,True,False,False,5,1.0,83.0,108.0,1.0,86.73
4149,False,True,False,False,False,False,False,3,3.0,118.0,118.0,1.0,298.96
4150,False,True,False,False,False,False,False,4,4.0,210.0,500.0,6.0,640.62
4151,False,False,False,False,False,True,False,4,2.0,110.0,120.0,3.0,95.0
4152,False,True,False,False,False,False,False,6,6.0,200.0,700.0,2.0,996.52
4153,False,False,False,False,True,False,False,4,1.0,82.0,72.0,1.0,57.0
4154,False,False,False,False,False,True,False,4,2.0,140.0,205.0,1.0,210.0
4155,False,False,False,False,True,False,False,2,2.0,54.0,54.0,1.0,65.0
4156,False,True,False,False,False,False,False,5,5.0,345.0,1050.0,3.0,996.52
4157,False,False,False,True,False,False,False,3,3.0,158.0,360.0,3.0,391.45
4158,False,False,False,False,False,True,False,3,2.0,60.0,125.0,2.0,115.67
4159,False,False,False,True,False,False,False,5,4.0,168.0,619.0,4.0,494.7
4160,False,False,False,False,False,True,False,5,3.0,250.0,615.0,3.0,450.57
4161,False,False,False,False,False,True,False,3,3.0,108.0,174.0,2.0,259.0
4162,False,True,False,False,False,False,False,4,3.0,140.0,160.0,2.0,482.24
4163,False,True,False,False,False,False,False,4,2.0,165.0,165.0,1.0,280.0
4164,False,False,False,False,False,False,True,3,2.0,206.0,206.0,1.0,120.0
4165,False,False,False,False,False,False,True,2,1.0,51.0,672.0,6.0,164.71
4166,False,False,False,True,False,False,False,4,4.0,413.0,5000.0,12.0,953.81
4167,False,True,False,False,False,False,False,4,3.0,220.0,388.0,3.0,605.03
4168,False,False,False,True,False,False,False,5,3.0,145.0,200.0,3.0,231.34
4169,False,False,False,True,False,False,False,3,1.0,51.0,57.0,1.0,81.15
4170,False,True,False,False,False,False,False,5,4.0,336.0,732.0,4.0,836.36
4171,False,False,True,False,False,False,False,3,3.0,110.0,190.0,1.0,238.45
4172,False,True,False,False,False,False,False,3,1.0,64.0,310.0,2.0,359.99
4173,False,False,False,False,False,True,False,4,5.0,250.0,5900.0,9.0,498.26
4174,False,False,False,False,False,True,False,2,1.0,90.0,90.0,2.0,90.0
4175,False,True,False,False,False,False,False,4,4.0,159.0,300.0,2.0,526.73
4176,False,True,False,False,False,False,False,3,1.0,81.0,192.0,2.0,277.6
4177,False,False,False,False,True,False,False,4,1.0,70.0,70.0,1.0,80.0
4178,False,False,False,False,False,True,False,2,1.0,52.0,100.0,2.0,68.0
4179,False,False,False,False,False,True,False,3,3.0,240.0,240.0,4.0,298.96
4180,False,False,False,True,False,False,False,4,3.0,425.0,160.0,2.0,459.11
4181,False,True,False,False,False,False,False,4,3.0,231.0,800.0,2.0,1174.47
4182,False,False,False,False,False,True,False,4,3.0,140.0,385.0,2.0,348.78
4183,False,False,False,False,True,False,False,4,3.0,260.0,8600.0,3.0,457.33
4184,False,False,True,False,False,False,False,3,2.0,98.0,170.0,3.0,170.0
4185,False,True,False,False,False,False,False,4,3.0,363.0,1216.0,5.0,1024.99
4186,False,False,False,True,False,False,False,4,2.0,103.0,128.0,2.0,117.45
4187,False,False,False,True,False,False,False,4,1.0,82.0,83.0,2.0,85.77
4188,False,False,False,False,False,True,False,3,3.0,217.0,920.0,3.0,640.62
4189,False,False,False,False,True,False,False,3,4.0,191.0,2660.0,10.0,345.22
4190,False,False,False,False,False,False,True,4,4.0,350.0,5000.0,1.0,569.44
4191,False,False,False,False,False,True,False,5,4.0,160.0,350.0,2.0,288.28
4192,False,False,False,False,True,False,False,3,1.0,113.0,387.0,6.0,222.44
4193,False,True,False,False,False,False,False,4,4.0,207.0,295.0,1.0,711.09
4194,False,False,False,False,False,True,False,5,4.0,140.0,315.0,2.0,324.58
4195,False,False,False,True,False,False,False,4,2.0,115.0,182.0,1.0,123.0
4196,False,True,False,False,False,False,False,5,6.0,380.0,930.0,3.0,1103.29
4197,False,False,False,False,False,True,False,3,1.0,65.0,83.0,1.0,78.0
4198,False,False,True,False,False,False,False,4,2.0,90.0,120.0,2.0,85.0
4199,False,False,False,True,False,False,False,3,3.0,95.0,174.0,2.0,137.02
4200,False,False,False,False,False,False,True,6,3.0,185.0,310.0,2.0,290.0
4201,False,False,False,False,False,True,False,4,5.0,355.0,5000.0,3.0,597.91
4202,False,False,False,False,False,False,True,2,1.0,180.0,180.0,2.0,130.0
4203,False,False,True,False,False,False,False,4,1.0,120.0,300.0,2.0,145.92
4204,False,False,False,False,False,True,False,12,8.0,561.0,1860.0,1.0,672.65
4205,False,False,False,True,False,False,False,3,3.0,84.0,133.0,2.0,142.36
4206,False,False,False,True,False,False,False,3,3.0,101.0,135.0,1.0,145.39
4207,False,False,False,False,False,False,True,2,1.0,72.0,77.0,1.0,130.79
4208,False,False,False,False,False,True,False,4,2.0,85.0,264.0,1.0,289.0
4209,False,True,False,False,False,False,False,4,3.0,180.0,470.0,2.0,729.6
4210,False,True,False,False,False,False,False,5,5.0,700.0,5000.0,20.0,2313.35
4211,False,False,True,False,False,False,False,5,2.0,116.0,115.0,1.0,181.47
4212,False,True,False,False,False,False,False,5,3.0,225.0,619.0,2.0,818.57
4213,False,False,False,True,False,False,False,4,3.0,106.0,150.0,2.0,147.66
4214,False,True,False,False,False,False,False,5,5.0,628.0,1003.0,5.0,1708.32
4215,False,False,True,False,False,False,False,4,2.0,80.0,100.0,3.0,137.0
4216,False,False,False,False,False,True,False,4,2.0,95.0,131.0,3.0,102.32
4217,False,True,False,False,False,False,False,5,3.0,210.0,750.0,2.0,729.6
4218,False,False,True,False,False,False,False,4,1.0,82.0,208.0,1.0,135.0
4219,False,False,False,False,False,False,True,3,1.0,50.0,130.0,2.0,110.0
4220,False,False,False,True,False,False,False,4,3.0,108.0,231.0,1.0,198.95
4221,False,False,False,False,False,True,False,8,5.0,120.0,210.0,1.0,180.0
4222,False,True,False,False,False,False,False,6,5.0,317.0,630.0,4.0,1014.32
4223,False,False,False,True,False,False,False,5,3.0,228.0,558.0,5.0,359.46
4224,False,False,False,False,True,False,False,8,4.0,350.0,575.0,2.0,215.0
4225,False,True,False,False,False,False,False,6,5.0,210.0,452.0,2.0,774.08
4226,False,False,False,False,False,False,True,6,4.0,180.0,180.0,1.0,150.0
4227,False,True,False,False,False,False,False,5,4.0,300.0,2900.0,6.0,3203.1
4228,False,False,False,False,False,False,True,3,2.0,87.0,110.0,1.0,119.23
4229,False,False,False,False,False,True,False,3,1.0,54.0,62.0,1.0,80.0
4230,False,True,False,False,False,False,False,6,4.0,430.0,160.0,3.0,462.31
4231,False,True,False,False,False,False,False,6,3.0,225.0,372.0,3.0,551.64
4232,False,False,False,False,True,False,False,1,1.0,65.0,132.0,1.0,60.0
4233,False,False,True,False,False,False,False,4,3.0,125.0,194.0,2.0,195.0
4234,False,True,False,False,False,False,False,4,4.0,456.0,666.0,2.0,953.81
4235,False,False,False,False,False,True,False,2,1.0,45.0,54.0,1.0,70.0
4236,False,False,False,False,False,True,False,9,5.0,152.0,300.0,3.0,252.69
4237,False,False,False,True,False,False,False,4,3.0,180.0,427.0,2.0,516.05
4238,False,False,False,False,True,False,False,3,3.0,97.0,250.0,3.0,231.34
4239,False,False,False,True,False,False,False,3,3.0,153.0,420.0,2.0,451.99
4240,False,False,False,True,False,False,False,5,4.0,381.0,1500.0,4.0,871.96
4241,False,True,False,False,False,False,False,5,5.0,365.0,544.0,7.0,808.71
4242,False,True,False,False,False,False,False,2,2.0,102.0,103.0,2.0,295.4
4243,False,False,False,False,True,False,False,3,1.0,80.0,150.0,1.0,110.33
4244,False,False,False,False,True,False,False,3,4.0,248.0,11700.0,1.0,387.93
4245,False,False,False,False,True,False,False,6,3.0,320.0,540.0,1.0,290.0
4246,False,True,False,False,False,False,False,4,4.0,190.0,299.0,2.0,484.02
4247,False,False,False,True,False,False,False,6,3.0,161.0,320.0,2.0,252.33
4248,False,False,False,False,True,False,False,3,3.0,90.0,160.0,1.0,136.5
4249,False,False,False,True,False,False,False,5,2.0,120.0,192.0,2.0,160.16
4250,False,False,False,False,False,False,True,3,1.0,92.0,130.0,1.0,81.86
4251,False,True,False,False,False,False,False,10,3.0,232.0,377.0,6.0,540.97
4252,False,False,False,True,False,False,False,3,2.0,68.0,84.0,1.0,115.0
4253,False,False,False,False,True,False,False,3,1.0,110.0,270.0,1.0,350.0
4254,False,True,False,False,False,False,False,3,2.0,205.0,206.0,4.0,562.32
4255,False,True,False,False,False,False,False,5,5.0,363.0,1216.0,5.0,1024.99
4256,False,False,False,False,False,False,True,2,1.0,46.0,62.0,1.0,75.0
4257,False,True,False,False,False,False,False,6,3.0,238.0,322.0,3.0,640.62
4258,False,True,False,False,False,False,False,10,4.0,330.0,860.0,2.0,988.01
4259,False,False,False,True,False,False,False,3,3.0,120.0,420.0,3.0,368.36
4260,False,False,False,False,True,False,False,4,1.0,90.0,220.0,1.0,150.0
4261,False,False,False,False,False,False,True,3,2.0,90.0,200.0,1.0,123.32
4262,False,True,False,False,False,False,False,5,3.0,146.0,213.0,1.0,330.99
4263,False,False,False,False,False,True,False,3,3.0,108.0,144.0,2.0,302.16
4264,False,False,False,False,False,True,False,2,1.0,49.0,79.0,2.0,70.0
4265,False,False,False,False,True,False,False,3,3.0,75.0,134.0,2.0,145.74
4266,False,False,False,False,True,False,False,3,2.0,125.0,300.0,5.0,228.0
4267,False,False,False,False,True,False,False,2,1.0,65.0,80.0,2.0,58.5
4268,False,True,False,False,False,False,False,4,2.0,139.0,519.0,3.0,423.52
4269,False,False,False,True,False,False,False,4,1.0,80.0,98.0,2.0,76.0
4270,True,False,False,False,False,False,False,6,3.0,288.0,194.0,1.0,260.0
4271,False,False,False,False,False,True,False,3,2.0,57.0,149.0,2.0,118.0
4272,False,False,False,True,False,False,False,4,4.0,71.0,128.0,1.0,142.0
4273,False,False,False,True,False,False,False,5,5.0,330.0,5000.0,8.0,800.78
4274,False,False,False,False,False,False,True,2,2.0,51.0,100.0,1.0,140.0
4275,False,True,False,False,False,False,False,6,6.0,617.0,2061.0,3.0,1982.36
4276,False,True,False,False,False,False,False,4,3.0,247.0,310.0,1.0,921.78
4277,False,False,False,False,False,True,False,5,1.0,90.0,403.0,1.0,170.0
4278,False,False,False,False,False,True,False,5,3.0,139.0,200.0,1.0,256.25
4279,False,True,False,False,False,False,False,4,2.0,130.0,170.0,2.0,319.95
4280,False,False,False,False,True,False,False,4,2.0,230.0,600.0,6.0,462.67
4281,False,True,False,False,False,False,False,8,4.0,460.0,771.0,4.0,924.98
4282,False,False,False,False,True,False,False,4,2.0,44.0,85.0,2.0,105.0
4283,False,False,False,False,True,False,False,3,1.0,43.0,43.0,1.0,56.94
4284,False,True,False,False,False,False,False,3,2.0,109.0,346.0,2.0,836.36
4285,False,False,False,False,True,False,False,4,2.0,80.0,113.0,1.0,80.29
4286,False,True,False,False,False,False,False,10,4.0,270.0,450.0,4.0,844.91
4287,True,False,False,False,False,False,False,24,7.0,810.0,810.0,8.0,889.75
4288,False,False,False,True,False,False,False,3,1.0,74.0,171.0,1.0,85.0
4289,False,False,False,True,False,False,False,4,1.0,84.0,98.0,2.0,83.0
4290,False,True,False,False,False,False,False,4,4.0,270.0,5500.0,4.0,711.8
4291,False,False,False,False,False,True,False,2,1.0,62.0,62.0,1.0,67.62
4292,False,False,False,False,False,False,True,4,3.0,143.0,263.0,2.0,177.59
4293,False,True,False,False,False,False,False,4,4.0,197.0,80.0,2.0,708.28
4294,False,False,False,False,False,True,False,3,2.0,64.0,69.0,1.0,55.0
4295,False,False,False,False,True,False,False,3,2.0,70.0,122.0,2.0,115.0
4296,False,False,False,False,False,True,False,4,2.0,114.0,242.0,1.0,193.0
4297,False,False,False,False,False,True,False,3,2.0,89.0,115.0,2.0,160.16
4298,False,False,False,False,False,True,False,3,1.0,65.0,80.0,1.0,65.13
4299,False,False,False,False,False,True,False,3,1.0,80.0,162.0,1.0,75.0
4300,False,False,False,False,False,True,False,3,2.0,80.0,100.0,2.0,97.0
4301,False,True,False,False,False,False,False,3,6.0,265.0,496.0,6.0,1014.32
4302,False,False,False,False,False,True,False,3,3.0,116.0,150.0,1.0,240.23
4303,False,False,True,False,False,False,False,4,2.0,109.0,136.0,1.0,160.16
4304,False,False,False,False,False,True,False,2,1.0,53.0,74.0,1.0,80.5
4305,False,False,False,True,False,False,False,3,2.0,65.0,200.0,3.0,121.01
4306,False,False,False,True,False,False,False,3,1.0,140.0,178.0,1.0,313.19
4307,False,False,False,False,False,True,False,3,1.0,75.0,90.0,2.0,115.0
4308,False,False,False,False,False,True,False,3,3.0,174.0,284.0,3.0,378.32
4309,False,False,False,False,True,False,False,3,2.0,80.0,150.0,3.0,135.0
4310,False,False,False,True,False,False,False,5,5.0,500.0,2600.0,12.0,1067.7
4311,True,False,False,False,False,False,False,12,6.0,156.0,296.0,1.0,419.02
4312,False,True,False,False,False,False,False,4,2.0,150.0,802.0,4.0,551.29
4313,False,False,False,False,False,True,False,3,1.0,69.0,120.0,1.0,80.0
4314,False,True,False,False,False,False,False,7,7.0,526.0,2009.0,5.0,1601.55
4315,False,True,False,False,False,False,False,4,4.0,275.0,268.0,2.0,533.85
4316,False,True,False,False,False,False,False,3,2.0,139.0,560.0,4.0,818.57
4317,False,False,True,False,False,False,False,5,1.0,224.0,375.0,3.0,130.0
4318,False,True,False,False,False,False,False,2,2.0,110.0,355.0,6.0,551.64
4319,False,True,False,False,False,False,False,4,2.0,82.0,90.0,2.0,300.0
4320,False,False,False,False,False,False,True,3,3.0,116.0,128.0,1.0,189.62
4321,False,True,False,False,False,False,False,5,3.0,140.0,427.0,2.0,496.48
4322,False,False,False,False,False,True,False,3,1.0,54.0,120.0,1.0,110.33
4323,False,True,False,False,False,False,False,3,2.0,135.0,500.0,4.0,395.0
4324,False,False,False,False,True,False,False,4,3.0,150.0,380.0,3.0,284.72
4325,False,False,False,False,False,True,False,3,2.0,75.0,142.0,1.0,160.16
4326,True,False,False,False,False,False,False,4,3.0,156.0,156.0,1.0,427.08
4327,False,False,False,False,False,True,False,3,1.0,50.0,80.0,1.0,60.0
